,año,clave_entidad,entidad,clave_municipio,municipio,bien_juridico_afectado,tipo_delito,subtipo_delito,modalidad,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre
12056,2020,15,México,15124,San José del Rincón,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,2,0,2,0,0,4,3,2,0,1,0
12057,2020,15,México,15125,Tonanitla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,3,1,0,3,1,0,1,1,1,0,0,0
12058,2020,16,Michoacán de Ocampo,16001,Acuitzio,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,1
12059,2020,16,Michoacán de Ocampo,16002,Aguililla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,1,0,0
12060,2020,16,Michoacán de Ocampo,16003,Álvaro Obregón,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,1,1,1,0,0,1,0,0,0
12061,2020,16,Michoacán de Ocampo,16004,Angamacutiro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12062,2020,16,Michoacán de Ocampo,16005,Angangueo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12063,2020,16,Michoacán de Ocampo,16006,Apatzingán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,5,9,6,8,2,6,6,7,4,3,2,4
12064,2020,16,Michoacán de Ocampo,16007,Aporo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12065,2020,16,Michoacán de Ocampo,16008,Aquila,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,1,0,0,1,0,0
12066,2020,16,Michoacán de Ocampo,16009,Ario,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,1,0,0,0,0
12067,2020,16,Michoacán de Ocampo,16010,Arteaga,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,1,0,0,0,0,0,0,0,0,0,0
12068,2020,16,Michoacán de Ocampo,16011,Briseñas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,1,0,0,0,0
12069,2020,16,Michoacán de Ocampo,16012,Buenavista,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,1,0,0,0,0,0,0,0,0,0,0
12070,2020,16,Michoacán de Ocampo,16013,Carácuaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,1,0,0,0,0,1,1,1,1,0
12071,2020,16,Michoacán de Ocampo,16014,Coahuayana,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,0,1,0,0,0,0,0,0
12072,2020,16,Michoacán de Ocampo,16015,Coalcomán de Vázquez Pallares,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,2,1,2,0,1,0,0,1,3,0,2
12073,2020,16,Michoacán de Ocampo,16016,Coeneo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,0,0,0,0,0
12074,2020,16,Michoacán de Ocampo,16017,Contepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,1,0,0
12075,2020,16,Michoacán de Ocampo,16018,Copándaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,0,0,0
12076,2020,16,Michoacán de Ocampo,16019,Cotija,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,2
12077,2020,16,Michoacán de Ocampo,16020,Cuitzeo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,1,3,1,0,1,1,0,0
12078,2020,16,Michoacán de Ocampo,16021,Charapan,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12079,2020,16,Michoacán de Ocampo,16022,Charo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,1,1,0,0,0,1,1,0,0,0
12080,2020,16,Michoacán de Ocampo,16023,Chavinda,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12081,2020,16,Michoacán de Ocampo,16024,Cherán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,0,0,0
12082,2020,16,Michoacán de Ocampo,16025,Chilchota,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,1,0,2,0,1,1,1,2,0
12083,2020,16,Michoacán de Ocampo,16026,Chinicuila,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,1,0,0,0,0,1,0
12084,2020,16,Michoacán de Ocampo,16027,Chucándiro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12085,2020,16,Michoacán de Ocampo,16028,Churintzio,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12086,2020,16,Michoacán de Ocampo,16029,Churumuco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12087,2020,16,Michoacán de Ocampo,16030,Ecuandureo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12088,2020,16,Michoacán de Ocampo,16031,Epitacio Huerta,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,0,0,0,0,0,0,0,0,0
12089,2020,16,Michoacán de Ocampo,16032,Erongarícuaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,1,0,0,0,0,0,0,0
12090,2020,16,Michoacán de Ocampo,16033,Gabriel Zamora,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,1,0,0,0,0,1,0,0
12091,2020,16,Michoacán de Ocampo,16034,Hidalgo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,0,0,0,1,0,0,0,2,1,0,0
12092,2020,16,Michoacán de Ocampo,16035,La Huacana,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12093,2020,16,Michoacán de Ocampo,16036,Huandacareo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,1,0,0,1,0,0,0,0
12094,2020,16,Michoacán de Ocampo,16037,Huaniqueo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12095,2020,16,Michoacán de Ocampo,16038,Huetamo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,1,1,0,3,2,3,1,1
12096,2020,16,Michoacán de Ocampo,16039,Huiramba,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,1,0,0,0,0,1,0,0,0,0
12097,2020,16,Michoacán de Ocampo,16040,Indaparapeo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,0,0,0,0,0,0,0,0,0,0,0
12098,2020,16,Michoacán de Ocampo,16041,Irimbo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,0,0,0,0,0,0,0,0
12099,2020,16,Michoacán de Ocampo,16042,Ixtlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,1,0,0,0,0,0,1,0,0,0
12100,2020,16,Michoacán de Ocampo,16043,Jacona,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,2,7,4,5,5,3,2,3,5,7,2
12101,2020,16,Michoacán de Ocampo,16044,Jiménez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12102,2020,16,Michoacán de Ocampo,16045,Jiquilpan,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,0,1,4,0,2,1,1,0,6,3,1
12103,2020,16,Michoacán de Ocampo,16046,Juárez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12104,2020,16,Michoacán de Ocampo,16047,Jungapeo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,2,1,1,0,0,0,0,0
12105,2020,16,Michoacán de Ocampo,16048,Lagunillas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,0,0,0,0,0
12106,2020,16,Michoacán de Ocampo,16049,Madero,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,1,1,0,0,1,1,0,1,0,0
12107,2020,16,Michoacán de Ocampo,16050,Maravatío,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,2,0,1,1,2,0,1,0,0,0
12108,2020,16,Michoacán de Ocampo,16051,Marcos Castellanos,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,0,0,1,0,0,0,0,0
12109,2020,16,Michoacán de Ocampo,16052,Lázaro Cárdenas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,3,2,2,4,2,0,2,1,0,0,0,2
12110,2020,16,Michoacán de Ocampo,16053,Morelia,La familia,Violencia familiar,Violencia familiar,Violencia familiar,28,20,47,33,33,53,47,33,47,40,36,28
12111,2020,16,Michoacán de Ocampo,16054,Morelos,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12112,2020,16,Michoacán de Ocampo,16055,Múgica,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,2,0,0,1,0,0,2,1
12113,2020,16,Michoacán de Ocampo,16056,Nahuatzen,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,1,0,0,1,2
12114,2020,16,Michoacán de Ocampo,16057,Nocupétaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,1,0
12115,2020,16,Michoacán de Ocampo,16058,Nuevo Parangaricutiro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,0,0,0,0,0,0,1,0
12116,2020,16,Michoacán de Ocampo,16059,Nuevo Urecho,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12117,2020,16,Michoacán de Ocampo,16060,Numarán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,0,0,0
12118,2020,16,Michoacán de Ocampo,16061,Ocampo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,0,0,0,0,0,1,0,0
12119,2020,16,Michoacán de Ocampo,16062,Pajacuarán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12120,2020,16,Michoacán de Ocampo,16063,Panindícuaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,0,0,0
12121,2020,16,Michoacán de Ocampo,16064,Parácuaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,1,1,0,0,0,0,0
12122,2020,16,Michoacán de Ocampo,16065,Paracho,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,1,0
12123,2020,16,Michoacán de Ocampo,16066,Pátzcuaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,3,3,4,1,1,2,1,3,1,1,1
12124,2020,16,Michoacán de Ocampo,16067,Penjamillo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,1,0,0,0,1,2,0,0
12125,2020,16,Michoacán de Ocampo,16068,Peribán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,0,0,0,0,0,0,0,0
12126,2020,16,Michoacán de Ocampo,16069,La Piedad,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,3,0,0,0,1,2,3,0
12127,2020,16,Michoacán de Ocampo,16070,Purépero,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,2,0,0,1,1,1,1,1,1,0,0
12128,2020,16,Michoacán de Ocampo,16071,Puruándiro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,3,0,1,1,1,2,0,1,0,1
12129,2020,16,Michoacán de Ocampo,16072,Queréndaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12130,2020,16,Michoacán de Ocampo,16073,Quiroga,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,3,0,0,0,0,0,0,1,0
12131,2020,16,Michoacán de Ocampo,16074,Cojumatlán de Régules,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12132,2020,16,Michoacán de Ocampo,16075,Los Reyes,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,1,0,1,1,0,1,1,1
12133,2020,16,Michoacán de Ocampo,16076,Sahuayo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,1,0,0,0,0,0,1,0,1,0,0
12134,2020,16,Michoacán de Ocampo,16077,San Lucas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,1,0
12135,2020,16,Michoacán de Ocampo,16078,Santa Ana Maya,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12136,2020,16,Michoacán de Ocampo,16079,Salvador Escalante,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,1,0,0,0,1,0
12137,2020,16,Michoacán de Ocampo,16080,Senguio,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12138,2020,16,Michoacán de Ocampo,16081,Susupuato,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12139,2020,16,Michoacán de Ocampo,16082,Tacámbaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,1,0,2,3,0,1,1,0,0,1,0
12140,2020,16,Michoacán de Ocampo,16083,Tancítaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,1,1,0,0,0,0,0,0
12141,2020,16,Michoacán de Ocampo,16084,Tangamandapio,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,1,0,0,1,0,0,0
12142,2020,16,Michoacán de Ocampo,16085,Tangancícuaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,1,1,1,3,0,3,0,0,2,2
12143,2020,16,Michoacán de Ocampo,16086,Tanhuato,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12144,2020,16,Michoacán de Ocampo,16087,Taretan,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,1,0,0,0,0,0,0,0
12145,2020,16,Michoacán de Ocampo,16088,Tarímbaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,4,4,8,3,5,4,3,3,5,1
12146,2020,16,Michoacán de Ocampo,16089,Tepalcatepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,2,2,2,2,2,1,1,1,0,1
12147,2020,16,Michoacán de Ocampo,16090,Tingambato,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,1,0,0,0,0,0,0
12148,2020,16,Michoacán de Ocampo,16091,Tingüindín,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,1,0,1,0,0,2,0
12149,2020,16,Michoacán de Ocampo,16092,Tiquicheo de Nicolás Romero,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12150,2020,16,Michoacán de Ocampo,16093,Tlalpujahua,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,1,0,0,0,1,0,0
12151,2020,16,Michoacán de Ocampo,16094,Tlazazalca,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,1,1,1,0,0
12152,2020,16,Michoacán de Ocampo,16095,Tocumbo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,0,0,0,0,0,0,0,0
12153,2020,16,Michoacán de Ocampo,16096,Tumbiscatío,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12154,2020,16,Michoacán de Ocampo,16097,Turicato,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,1,0,0,0,0,0,0,0,0
12155,2020,16,Michoacán de Ocampo,16098,Tuxpan,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,2,0,1,0,0,0
12156,2020,16,Michoacán de Ocampo,16099,Tuzantla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12157,2020,16,Michoacán de Ocampo,16100,Tzintzuntzan,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,1,1,0,0,0,1
12158,2020,16,Michoacán de Ocampo,16101,Tzitzio,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,0,0,0
12159,2020,16,Michoacán de Ocampo,16102,Uruapan,La familia,Violencia familiar,Violencia familiar,Violencia familiar,4,3,8,5,7,9,10,6,8,5,4,4
12160,2020,16,Michoacán de Ocampo,16103,Venustiano Carranza,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,1,0,0,1,0,0,0
12161,2020,16,Michoacán de Ocampo,16104,Villamar,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,1,0,0,0,0
12162,2020,16,Michoacán de Ocampo,16105,Vista Hermosa,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,0,1,0,0,0,0,0,0
12163,2020,16,Michoacán de Ocampo,16106,Yurécuaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,2,0,0
12164,2020,16,Michoacán de Ocampo,16107,Zacapu,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,1,0,0,1,0,1,0
12165,2020,16,Michoacán de Ocampo,16108,Zamora,La familia,Violencia familiar,Violencia familiar,Violencia familiar,17,13,19,21,12,7,12,12,8,15,5,12
12166,2020,16,Michoacán de Ocampo,16109,Zináparo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12167,2020,16,Michoacán de Ocampo,16110,Zinapécuaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,1,0,1,0,0,0,1,1,1,0
12168,2020,16,Michoacán de Ocampo,16111,Ziracuaretiro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,0,1,0,1,1,0,0,0,0
12169,2020,16,Michoacán de Ocampo,16112,Zitácuaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,1,0,3,1,4,1,0,1,3,1,3
12170,2020,16,Michoacán de Ocampo,16113,José Sixto Verduzco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,0,0,0,0,1
12171,2020,17,Morelos,17001,Amacuzac,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,3,1,4,0,2,1,0,0,0,0,0
12172,2020,17,Morelos,17002,Atlatlahucan,La familia,Violencia familiar,Violencia familiar,Violencia familiar,3,5,3,1,3,2,1,0,2,2,1,1
12173,2020,17,Morelos,17003,Axochiapan,La familia,Violencia familiar,Violencia familiar,Violencia familiar,5,1,1,0,1,0,1,4,1,1,1,1
12174,2020,17,Morelos,17004,Ayala,La familia,Violencia familiar,Violencia familiar,Violencia familiar,8,15,15,3,3,5,2,4,9,11,9,12
12175,2020,17,Morelos,17005,Coatlán del Río,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,1,3,3,1,1,2,2,0
12176,2020,17,Morelos,17006,Cuautla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,70,55,52,25,26,44,41,34,29,29,25,29
12177,2020,17,Morelos,17007,Cuernavaca,La familia,Violencia familiar,Violencia familiar,Violencia familiar,124,167,175,132,146,128,174,152,157,151,153,142
12178,2020,17,Morelos,17008,Emiliano Zapata,La familia,Violencia familiar,Violencia familiar,Violencia familiar,17,20,34,19,14,17,40,47,24,32,33,37
12179,2020,17,Morelos,17009,Huitzilac,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,4,0,5,4,5,2,3,4,4,2,0
12180,2020,17,Morelos,17010,Jantetelco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,1,1,0,2,2,1,1,0,2,0,0
12181,2020,17,Morelos,17011,Jiutepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,39,43,66,29,37,38,44,62,45,42,38,53
12182,2020,17,Morelos,17012,Jojutla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,18,14,22,10,13,15,17,13,8,16,13,17
12183,2020,17,Morelos,17013,Jonacatepec de Leandro Valle,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,2,1,0,0,0,0,6,2,0,0,3
12184,2020,17,Morelos,17014,Mazatepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,2,1,3,1,2,1,2,1,0,1,2
12185,2020,17,Morelos,17015,Miacatlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,2,1,5,6,3,3,4,5,1,3,3
12186,2020,17,Morelos,17016,Ocuituco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,1,0,0,0,1,0,2,0,0,1,0
12187,2020,17,Morelos,17017,Puente de Ixtla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,12,15,10,13,6,9,7,4,10,14,9,8
12188,2020,17,Morelos,17018,Temixco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,38,27,36,25,12,48,33,43,32,36,35,27
12189,2020,17,Morelos,17019,Tepalcingo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,1,3,0,0,0,2,3,3,1,0,0
12190,2020,17,Morelos,17020,Tepoztlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,9,9,10,7,10,14,7,15,17,11,6,8
12191,2020,17,Morelos,17021,Tetecala,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,1,3,1,2,3,2,1,2,2,0,1
12192,2020,17,Morelos,17022,Tetela del Volcán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,0,1,0,0,2,0,0
12193,2020,17,Morelos,17023,Tlalnepantla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,1,3,2,0,0,1,0,1,0,3,0
12194,2020,17,Morelos,17024,Tlaltizapán de Zapata,La familia,Violencia familiar,Violencia familiar,Violencia familiar,9,8,8,5,2,2,8,10,6,9,4,7
12195,2020,17,Morelos,17025,Tlaquiltenango,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,2,4,0,0,3,2,3,2,6,4,1
12196,2020,17,Morelos,17026,Tlayacapan,La familia,Violencia familiar,Violencia familiar,Violencia familiar,8,6,3,3,4,2,4,4,4,0,6,2
12197,2020,17,Morelos,17027,Totolapan,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,1,1,1,1,1,1,1,3,2,0,3
12198,2020,17,Morelos,17028,Xochitepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,17,20,21,13,7,10,9,16,22,16,16,13
12199,2020,17,Morelos,17029,Yautepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,24,20,36,9,8,14,13,19,17,24,18,22
12200,2020,17,Morelos,17030,Yecapixtla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,10,7,2,3,5,3,2,5,0,2,7,6
12201,2020,17,Morelos,17031,Zacatepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,2,5,1,0,3,9,7,1,2,3,3
12202,2020,17,Morelos,17032,Zacualpan de Amilpas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,0,0,0,1,0,0,0,0
12203,2020,17,Morelos,17033,Temoac,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,3,1,0,1,2,1,0,2,0,2,1
12204,2020,18,Nayarit,18001,Acaponeta,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,0,1,0,0,0,1,0,1,3,1,1
12205,2020,18,Nayarit,18002,Ahuacatlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,0,0,2,1,1,4,4,0
12206,2020,18,Nayarit,18003,Amatlán de Cañas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,1,0,0,1,0,5,0,0,0,0
12207,2020,18,Nayarit,18004,Compostela,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,0,2,1,0,3,1,3,3,5,6,0
12208,2020,18,Nayarit,18005,Huajicori,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,1,2,2,2,0
12209,2020,18,Nayarit,18006,Ixtlán del Río,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,6,5,1,2,1,1,11,6,6,5,6
12210,2020,18,Nayarit,18007,Jala,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,0,0,0,1,1,1,0,1
12211,2020,18,Nayarit,18008,Xalisco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,2,5,6,2,1,2,0,4,1,1,2
12212,2020,18,Nayarit,18009,Del Nayar,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,0,0,0,0,0,0,0,0
12213,2020,18,Nayarit,18010,Rosamorada,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,0,0,2,2,1,0,1,0,0,1,2
12214,2020,18,Nayarit,18011,Ruíz,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,0,2,3,6,6,3,4,2
12215,2020,18,Nayarit,18012,San Blas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,2,1,1,2,0,1,1,3,0
12216,2020,18,Nayarit,18013,San Pedro Lagunillas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,2,0,0,3,0,0,0
12217,2020,18,Nayarit,18014,Santa María del Oro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,3,0,1,0,0,1,0,0,3,0,1,1
12218,2020,18,Nayarit,18015,Santiago Ixcuintla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,3,2,1,1,4,1,6,3,10,5,3
12219,2020,18,Nayarit,18016,Tecuala,La familia,Violencia familiar,Violencia familiar,Violencia familiar,3,3,6,0,0,0,0,0,1,8,13,1
12220,2020,18,Nayarit,18017,Tepic,La familia,Violencia familiar,Violencia familiar,Violencia familiar,35,55,46,13,23,35,22,25,19,28,15,31
12221,2020,18,Nayarit,18018,Tuxpan,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,1,0,0,1,1,3,2,1
12222,2020,18,Nayarit,18019,La Yesca,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,0,0,0,0,0,0,0,0
12223,2020,18,Nayarit,18020,Bahía de Banderas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,11,23,13,22,16,16,29,13,26,18,16,18
12224,2020,19,Nuevo León,19001,Abasolo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,1,0,1,0,0,1,1,1,0,0,0
12225,2020,19,Nuevo León,19002,Agualeguas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,2,1,3,0,0,0,1,0
12226,2020,19,Nuevo León,19003,Los Aldamas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
12227,2020,19,Nuevo León,19004,Allende,La familia,Violencia familiar,Violencia familiar,Violencia familiar,6,7,13,6,5,9,4,3,18,10,25,9
12228,2020,19,Nuevo León,19005,Anáhuac,La familia,Violencia familiar,Violencia familiar,Violencia familiar,4,0,6,6,2,2,3,1,5,5,3,3
