"","Año","Clave_Ent","Entidad","Tipo.de.delito","Enerosum","Eneromean","Febrerosum","Febreromean","Marzosum","Marzomean","Abrilsum","Abrilmean","Mayosum","Mayomean","Juniosum","Juniomean","Juliosum","Juliomean","Agostosum","Agostomean","Septiembresum","Septiembremean","Octubresum","Octubremean","Noviembresum","Noviembremean","Diciembresum","Diciembremean"
"103",2018,7,"Chiapas","Violencia familiar",545,4.43089430894309,541,4.39837398373984,719,5.84552845528455,544,4.42276422764228,505,4.10569105691057,499,4.05691056910569,487,3.95934959349594,453,3.68292682926829,462,3.75609756097561,416,3.38211382113821,432,3.51219512195122,429,3.48780487804878
"104",2018,8,"Chihuahua","Violencia familiar",827,12.3432835820896,788,11.7611940298507,1004,14.9850746268657,1045,15.5970149253731,1155,17.2388059701493,1062,15.8507462686567,1048,15.6417910447761,995,14.8507462686567,998,14.8955223880597,871,13,720,10.7462686567164,714,10.6567164179104
"105",2018,9,"Ciudad de México","Violencia familiar",1449,85.2352941176471,1532,90.1176470588235,1769,104.058823529412,1877,110.411764705882,1892,111.294117647059,1655,97.3529411764706,1744,102.588235294118,1581,93,1673,98.4117647058823,1676,98.5882352941177,1570,92.3529411764706,1513,89
"106",2018,10,"Durango","Violencia familiar",463,11.8717948717949,417,10.6923076923077,539,13.8205128205128,533,13.6666666666667,546,14,595,15.2564102564103,489,12.5384615384615,481,12.3333333333333,405,10.3846153846154,429,11,365,9.35897435897436,333,8.53846153846154
"107",2018,11,"Guanajuato","Violencia familiar",772,16.7826086956522,733,15.9347826086957,940,20.4347826086957,993,21.5869565217391,1053,22.8913043478261,804,17.4782608695652,938,20.3913043478261,852,18.5217391304348,855,18.5869565217391,933,20.2826086956522,762,16.5652173913043,721,15.6739130434783
"108",2018,12,"Guerrero","Violencia familiar",206,2.54320987654321,254,3.1358024691358,301,3.71604938271605,238,2.93827160493827,217,2.67901234567901,194,2.39506172839506,252,3.11111111111111,240,2.96296296296296,215,2.65432098765432,254,3.1358024691358,214,2.64197530864198,249,3.07407407407407
"109",2018,13,"Hidalgo","Violencia familiar",351,4.17857142857143,410,4.88095238095238,437,5.20238095238095,413,4.91666666666667,487,5.79761904761905,491,5.84523809523809,324,3.85714285714286,542,6.45238095238095,444,5.28571428571429,467,5.55952380952381,428,5.09523809523809,289,3.44047619047619
"110",2018,14,"Jalisco","Violencia familiar",778,6.17460317460317,709,5.62698412698413,845,6.70634920634921,883,7.00793650793651,904,7.17460317460317,849,6.73809523809524,826,6.55555555555556,689,5.46825396825397,647,5.13492063492064,683,5.42063492063492,529,4.1984126984127,508,4.03174603174603
"111",2018,15,"México","Violencia familiar",468,3.744,547,4.376,644,5.152,589,4.712,568,4.544,557,4.456,489,3.912,445,3.56,510,4.08,704,5.632,488,3.904,487,3.896
"112",2018,16,"Michoacán de Ocampo","Violencia familiar",109,0.964601769911504,82,0.725663716814159,129,1.14159292035398,135,1.19469026548673,142,1.25663716814159,137,1.21238938053097,122,1.07964601769911,90,0.79646017699115,92,0.814159292035398,102,0.902654867256637,69,0.610619469026549,64,0.566371681415929
"113",2018,17,"Morelos","Violencia familiar",396,12,423,12.8181818181818,477,14.4545454545455,466,14.1212121212121,537,16.2727272727273,392,11.8787878787879,454,13.7575757575758,371,11.2424242424242,401,12.1515151515152,419,12.6969696969697,325,9.84848484848485,292,8.84848484848485
"114",2018,18,"Nayarit","Violencia familiar",23,1.15,35,1.75,37,1.85,42,2.1,37,1.85,21,1.05,23,1.15,29,1.45,46,2.3,35,1.75,23,1.15,53,2.65
"115",2018,19,"Nuevo León","Violencia familiar",997,19.5490196078431,1099,21.5490196078431,1372,26.9019607843137,1347,26.4117647058824,1574,30.8627450980392,1595,31.2745098039216,1788,35.0588235294118,1558,30.5490196078431,1563,30.6470588235294,1355,26.5686274509804,1130,22.156862745098,1032,20.2352941176471
"116",2018,20,"Oaxaca","Violencia familiar",424,0.742556917688266,428,0.749562171628722,586,1.02626970227671,537,0.94045534150613,563,0.985989492119089,431,0.754816112084063,481,0.842381786339755,434,0.760070052539405,410,0.718038528896673,471,0.824868651488616,472,0.82661996497373,445,0.779334500875657
"117",2018,21,"Puebla","Violencia familiar",482,2.22119815668203,506,2.33179723502304,616,2.83870967741935,617,2.84331797235023,691,3.18433179723502,680,3.13364055299539,713,3.28571428571429,623,2.87096774193548,594,2.73732718894009,653,3.00921658986175,593,2.73271889400922,528,2.4331797235023
"118",2018,22,"Querétaro","Violencia familiar",113,5.94736842105263,97,5.10526315789474,136,7.15789473684211,178,9.36842105263158,179,9.42105263157895,154,8.10526315789474,177,9.31578947368421,175,9.21052631578947,182,9.57894736842105,188,9.89473684210526,142,7.47368421052632,144,7.57894736842105
"119",2018,23,"Quintana Roo","Violencia familiar",247,22.4545454545455,299,27.1818181818182,278,25.2727272727273,315,28.6363636363636,344,31.2727272727273,373,33.9090909090909,490,44.5454545454545,402,36.5454545454545,279,25.3636363636364,315,28.6363636363636,330,30,353,32.0909090909091
"120",2018,24,"San Luis Potosí","Violencia familiar",436,7.51724137931035,430,7.41379310344828,434,7.48275862068965,503,8.67241379310345,588,10.1379310344828,561,9.67241379310345,581,10.0172413793103,533,9.18965517241379,562,9.68965517241379,535,9.22413793103448,443,7.63793103448276,442,7.62068965517241
"121",2018,25,"Sinaloa","Violencia familiar",232,12.8888888888889,300,16.6666666666667,316,17.5555555555556,371,20.6111111111111,364,20.2222222222222,328,18.2222222222222,276,15.3333333333333,303,16.8333333333333,317,17.6111111111111,405,22.5,320,17.7777777777778,268,14.8888888888889
"122",2018,26,"Sonora","Violencia familiar",132,1.78378378378378,166,2.24324324324324,180,2.43243243243243,214,2.89189189189189,216,2.91891891891892,203,2.74324324324324,188,2.54054054054054,185,2.5,179,2.41891891891892,206,2.78378378378378,178,2.40540540540541,148,2
"123",2018,27,"Tabasco","Violencia familiar",412,24.2352941176471,490,28.8235294117647,565,33.2352941176471,590,34.7058823529412,632,37.1764705882353,614,36.1176470588235,583,34.2941176470588,506,29.7647058823529,578,34,599,35.2352941176471,424,24.9411764705882,455,26.7647058823529
"124",2018,28,"Tamaulipas","Violencia familiar",398,9.25581395348837,473,11,549,12.7674418604651,594,13.8139534883721,713,16.5813953488372,647,15.046511627907,695,16.1627906976744,689,16.0232558139535,674,15.6744186046512,623,14.4883720930233,492,11.4418604651163,482,11.2093023255814
"125",2018,29,"Tlaxcala","Violencia familiar",15,0.25,13,0.216666666666667,18,0.3,20,0.333333333333333,17,0.283333333333333,17,0.283333333333333,12,0.2,12,0.2,6,0.1,0,0,0,0,0,0
"126",2018,30,"Veracruz de Ignacio de la Llave","Violencia familiar",505,2.35981308411215,562,2.62616822429907,611,2.85514018691589,676,3.1588785046729,678,3.16822429906542,648,3.02803738317757,515,2.40654205607477,537,2.50934579439252,608,2.8411214953271,474,2.21495327102804,248,1.1588785046729,157,0.733644859813084
"127",2018,31,"Yucatán","Violencia familiar",168,1.58490566037736,166,1.56603773584906,185,1.74528301886792,199,1.87735849056604,196,1.84905660377358,146,1.37735849056604,33,0.311320754716981,184,1.73584905660377,191,1.80188679245283,169,1.59433962264151,169,1.59433962264151,129,1.21698113207547
"128",2018,32,"Zacatecas","Violencia familiar",128,2.20689655172414,149,2.56896551724138,177,3.05172413793103,196,3.37931034482759,187,3.22413793103448,188,3.24137931034483,186,3.20689655172414,195,3.36206896551724,195,3.36206896551724,220,3.79310344827586,162,2.79310344827586,168,2.89655172413793
"129",2019,1,"Aguascalientes","Violencia familiar",127,11.5454545454545,153,13.9090909090909,209,19,199,18.0909090909091,189,17.1818181818182,188,17.0909090909091,195,17.7272727272727,195,17.7272727272727,173,15.7272727272727,206,18.7272727272727,170,15.4545454545455,148,13.4545454545455
"130",2019,2,"Baja California","Violencia familiar",654,130.8,570,114,769,153.8,859,171.8,877,175.4,971,194.2,1054,210.8,1042,208.4,1056,211.2,995,199,836,167.2,772,154.4
"131",2019,3,"Baja California Sur","Violencia familiar",158,31.6,165,33,201,40.2,236,47.2,215,43,266,53.2,256,51.2,234,46.8,251,50.2,225,45,185,37,220,44
"132",2019,4,"Campeche","Violencia familiar",4,0.363636363636364,9,0.818181818181818,4,0.363636363636364,6,0.545454545454545,11,1,7,0.636363636363636,4,0.363636363636364,2,0.181818181818182,3,0.272727272727273,5,0.454545454545455,3,0.272727272727273,4,0.363636363636364
"133",2019,5,"Coahuila de Zaragoza","Violencia familiar",646,17,1025,26.9736842105263,848,22.3157894736842,801,21.0789473684211,1128,29.6842105263158,918,24.1578947368421,884,23.2631578947368,1213,31.9210526315789,921,24.2368421052632,971,25.5526315789474,657,17.2894736842105,635,16.7105263157895
"134",2019,6,"Colima","Violencia familiar",198,19.8,236,23.6,292,29.2,252,25.2,271,27.1,315,31.5,258,25.8,314,31.4,261,26.1,300,30,253,25.3,276,27.6
"135",2019,7,"Chiapas","Violencia familiar",466,3.78861788617886,443,3.60162601626016,453,3.68292682926829,442,3.59349593495935,469,3.8130081300813,439,3.56910569105691,445,3.61788617886179,377,3.0650406504065,358,2.91056910569106,400,3.2520325203252,433,3.52032520325203,383,3.11382113821138
"136",2019,8,"Chihuahua","Violencia familiar",762,11.3731343283582,689,10.2835820895522,800,11.9402985074627,937,13.9850746268657,1045,15.5970149253731,1072,16,1205,17.9850746268657,1042,15.5522388059701,1019,15.2089552238806,868,12.955223880597,715,10.6716417910448,814,12.1492537313433
"137",2019,9,"Ciudad de México","Violencia familiar",1609,94.6470588235294,1754,103.176470588235,2205,129.705882352941,2171,127.705882352941,2477,145.705882352941,2156,126.823529411765,2205,129.705882352941,2402,141.294117647059,2315,136.176470588235,2193,129,2114,124.352941176471,2174,127.882352941176
"138",2019,10,"Durango","Violencia familiar",377,9.66666666666667,432,11.0769230769231,463,11.8717948717949,541,13.8717948717949,589,15.1025641025641,633,16.2307692307692,644,16.5128205128205,628,16.1025641025641,577,14.7948717948718,542,13.8974358974359,455,11.6666666666667,439,11.2564102564103
"139",2019,11,"Guanajuato","Violencia familiar",823,17.8913043478261,813,17.6739130434783,967,21.0217391304348,1030,22.3913043478261,1168,25.3913043478261,1029,22.3695652173913,943,20.5,932,20.2608695652174,875,19.0217391304348,928,20.1739130434783,829,18.0217391304348,805,17.5
"140",2019,12,"Guerrero","Violencia familiar",205,2.53086419753086,216,2.66666666666667,283,3.49382716049383,240,2.96296296296296,258,3.18518518518519,260,3.20987654320988,295,3.64197530864198,276,3.40740740740741,275,3.39506172839506,258,3.18518518518519,250,3.08641975308642,211,2.60493827160494
"141",2019,13,"Hidalgo","Violencia familiar",552,6.57142857142857,540,6.42857142857143,463,5.51190476190476,483,5.75,609,7.25,580,6.90476190476191,334,3.97619047619048,456,5.42857142857143,456,5.42857142857143,416,4.95238095238095,381,4.53571428571429,349,4.15476190476191
"142",2019,14,"Jalisco","Violencia familiar",686,5.44444444444444,685,5.43650793650794,841,6.67460317460317,937,7.43650793650794,1169,9.27777777777778,1026,8.14285714285714,1062,8.42857142857143,1134,9,951,7.54761904761905,1001,7.94444444444444,782,6.20634920634921,779,6.18253968253968
"143",2019,15,"México","Violencia familiar",480,3.84,541,4.328,634,5.072,638,5.104,768,6.144,889,7.112,785,6.28,861,6.888,921,7.368,956,7.648,893,7.144,883,7.064
"144",2019,16,"Michoacán de Ocampo","Violencia familiar",73,0.646017699115044,63,0.557522123893805,86,0.761061946902655,67,0.592920353982301,81,0.716814159292035,81,0.716814159292035,76,0.672566371681416,78,0.690265486725664,81,0.716814159292035,69,0.610619469026549,75,0.663716814159292,81,0.716814159292035
"145",2019,17,"Morelos","Violencia familiar",414,12.5454545454545,323,9.78787878787879,501,15.1818181818182,466,14.1212121212121,511,15.4848484848485,406,12.3030303030303,435,13.1818181818182,378,11.4545454545455,370,11.2121212121212,486,14.7272727272727,437,13.2424242424242,405,12.2727272727273
"146",2019,18,"Nayarit","Violencia familiar",34,1.7,58,2.9,59,2.95,62,3.1,90,4.5,63,3.15,67,3.35,56,2.8,59,2.95,86,4.3,73,3.65,61,3.05
"147",2019,19,"Nuevo León","Violencia familiar",961,18.843137254902,1162,22.7843137254902,1216,23.843137254902,1250,24.5098039215686,1563,30.6470588235294,1472,28.8627450980392,1434,28.1176470588235,1506,29.5294117647059,1485,29.1176470588235,1717,33.6666666666667,1225,24.0196078431373,1348,26.4313725490196
"148",2019,20,"Oaxaca","Violencia familiar",485,0.84938704028021,463,0.810858143607706,552,0.966725043782837,562,0.984238178633975,638,1.11733800350263,525,0.919439579684764,573,1.00350262697023,604,1.05779334500876,522,0.914185639229422,511,0.89492119089317,472,0.82661996497373,532,0.93169877408056
"149",2019,21,"Puebla","Violencia familiar",542,2.49769585253456,637,2.93548387096774,772,3.55760368663594,844,3.88940092165899,915,4.21658986175115,792,3.64976958525346,846,3.89861751152074,827,3.8110599078341,714,3.29032258064516,787,3.62672811059908,673,3.10138248847926,728,3.35483870967742
"150",2019,22,"Querétaro","Violencia familiar",150,7.89473684210526,159,8.36842105263158,221,11.6315789473684,236,12.4210526315789,245,12.8947368421053,216,11.3684210526316,385,20.2631578947368,354,18.6315789473684,286,15.0526315789474,338,17.7894736842105,283,14.8947368421053,262,13.7894736842105
"151",2019,23,"Quintana Roo","Violencia familiar",469,42.6363636363636,431,39.1818181818182,504,45.8181818181818,518,47.0909090909091,515,46.8181818181818,533,48.4545454545455,574,52.1818181818182,423,38.4545454545455,407,37,477,43.3636363636364,341,31,316,28.7272727272727
"152",2019,24,"San Luis Potosí","Violencia familiar",536,9.24137931034483,551,9.5,613,10.5689655172414,705,12.1551724137931,866,14.9310344827586,698,12.0344827586207,816,14.0689655172414,747,12.8793103448276,737,12.7068965517241,726,12.5172413793103,612,10.551724137931,626,10.7931034482759
"153",2019,25,"Sinaloa","Violencia familiar",343,19.0555555555556,343,19.0555555555556,378,21,392,21.7777777777778,416,23.1111111111111,379,21.0555555555556,389,21.6111111111111,355,19.7222222222222,366,20.3333333333333,466,25.8888888888889,341,18.9444444444444,292,16.2222222222222
"154",2019,26,"Sonora","Violencia familiar",140,1.89189189189189,189,2.55405405405405,267,3.60810810810811,292,3.94594594594595,339,4.58108108108108,304,4.10810810810811,361,4.87837837837838,329,4.44594594594595,305,4.12162162162162,333,4.5,400,5.40540540540541,328,4.43243243243243
"155",2019,27,"Tabasco","Violencia familiar",518,30.4705882352941,582,34.2352941176471,571,33.5882352941176,590,34.7058823529412,764,44.9411764705882,665,39.1176470588235,735,43.2352941176471,669,39.3529411764706,615,36.1764705882353,640,37.6470588235294,337,19.8235294117647,529,31.1176470588235
"156",2019,28,"Tamaulipas","Violencia familiar",463,10.7674418604651,566,13.1627906976744,612,14.2325581395349,648,15.0697674418605,812,18.8837209302326,652,15.1627906976744,706,16.4186046511628,711,16.5348837209302,656,15.2558139534884,648,15.0697674418605,512,11.906976744186,523,12.1627906976744
"157",2019,29,"Tlaxcala","Violencia familiar",0,0,2,0.0333333333333333,0,0,1,0.0166666666666667,4,0.0666666666666667,4,0.0666666666666667,2,0.0333333333333333,0,0,1,0.0166666666666667,1,0.0166666666666667,1,0.0166666666666667,1,0.0166666666666667
"158",2019,30,"Veracruz de Ignacio de la Llave","Violencia familiar",810,3.78504672897196,813,3.79906542056075,820,3.83177570093458,890,4.1588785046729,979,4.57476635514019,933,4.35981308411215,913,4.26635514018692,876,4.09345794392523,934,4.36448598130841,905,4.22897196261682,715,3.3411214953271,736,3.4392523364486
"159",2019,31,"Yucatán","Violencia familiar",124,1.16981132075472,134,1.26415094339623,146,1.37735849056604,121,1.14150943396226,123,1.16037735849057,92,0.867924528301887,106,1,95,0.89622641509434,106,1,97,0.915094339622642,76,0.716981132075472,75,0.707547169811321
"160",2019,32,"Zacatecas","Violencia familiar",153,2.63793103448276,186,3.20689655172414,244,4.20689655172414,215,3.70689655172414,269,4.63793103448276,252,4.3448275862069,248,4.27586206896552,257,4.43103448275862,231,3.98275862068966,245,4.22413793103448,260,4.48275862068965,234,4.03448275862069
"161",2020,1,"Aguascalientes","Violencia familiar",165,15,172,15.6363636363636,223,20.2727272727273,144,13.0909090909091,150,13.6363636363636,218,19.8181818181818,199,18.0909090909091,207,18.8181818181818,163,14.8181818181818,199,18.0909090909091,164,14.9090909090909,149,13.5454545454545
"162",2020,2,"Baja California","Violencia familiar",747,149.4,892,178.4,998,199.6,598,119.6,724,144.8,785,157,1064,212.8,1100,220,1109,221.8,1097,219.4,873,174.6,794,158.8
"163",2020,3,"Baja California Sur","Violencia familiar",174,34.8,191,38.2,247,49.4,163,32.6,152,30.4,254,50.8,224,44.8,192,38.4,278,55.6,248,49.6,209,41.8,158,31.6
"164",2020,4,"Campeche","Violencia familiar",6,0.545454545454545,2,0.181818181818182,7,0.636363636363636,4,0.363636363636364,1,0.0909090909090909,0,0,1,0.0909090909090909,2,0.181818181818182,8,0.727272727272727,7,0.636363636363636,4,0.363636363636364,3,0.272727272727273
"165",2020,5,"Coahuila de Zaragoza","Violencia familiar",748,19.6842105263158,794,20.8947368421053,833,21.9210526315789,504,13.2631578947368,662,17.4210526315789,922,24.2631578947368,876,23.0526315789474,810,21.3157894736842,740,19.4736842105263,960,25.2631578947368,750,19.7368421052632,692,18.2105263157895
"166",2020,6,"Colima","Violencia familiar",313,31.3,327,32.7,352,35.2,301,30.1,361,36.1,441,44.1,387,38.7,377,37.7,386,38.6,418,41.8,356,35.6,319,31.9
"167",2020,7,"Chiapas","Violencia familiar",395,3.21138211382114,433,3.52032520325203,591,4.80487804878049,387,3.14634146341463,327,2.65853658536585,235,1.91056910569106,377,3.0650406504065,387,3.14634146341463,376,3.05691056910569,333,2.70731707317073,349,2.83739837398374,284,2.30894308943089
"168",2020,8,"Chihuahua","Violencia familiar",723,10.7910447761194,830,12.3880597014925,894,13.3432835820896,864,12.8955223880597,913,13.6268656716418,1255,18.7313432835821,1254,18.7164179104478,1163,17.3582089552239,1028,15.3432835820896,877,13.089552238806,724,10.8059701492537,768,11.4626865671642
"169",2020,9,"Ciudad de México","Violencia familiar",2070,121.764705882353,2485,146.176470588235,2792,164.235294117647,1786,105.058823529412,1550,91.1764705882353,1980,116.470588235294,2301,135.352941176471,2564,150.823529411765,2440,143.529411764706,2777,163.352941176471,2533,149,2489,146.411764705882
"170",2020,10,"Durango","Violencia familiar",428,10.974358974359,472,12.1025641025641,596,15.2820512820513,374,9.58974358974359,432,11.0769230769231,449,11.5128205128205,481,12.3333333333333,487,12.4871794871795,468,12,440,11.2820512820513,251,6.43589743589744,341,8.74358974358974
"171",2020,11,"Guanajuato","Violencia familiar",775,16.8478260869565,865,18.804347826087,997,21.6739130434783,730,15.8695652173913,751,16.3260869565217,835,18.1521739130435,819,17.804347826087,801,17.4130434782609,851,18.5,997,21.6739130434783,838,18.2173913043478,776,16.8695652173913
"172",2020,12,"Guerrero","Violencia familiar",269,3.32098765432099,283,3.49382716049383,317,3.91358024691358,179,2.20987654320988,147,1.81481481481481,196,2.41975308641975,257,3.17283950617284,277,3.41975308641975,266,3.28395061728395,289,3.5679012345679,273,3.37037037037037,243,3
"173",2020,13,"Hidalgo","Violencia familiar",406,4.83333333333333,435,5.17857142857143,631,7.51190476190476,576,6.85714285714286,408,4.85714285714286,522,6.21428571428571,511,6.08333333333333,451,5.36904761904762,508,6.04761904761905,479,5.70238095238095,423,5.03571428571429,374,4.45238095238095
"174",2020,14,"Jalisco","Violencia familiar",777,6.16666666666667,943,7.48412698412698,1094,8.68253968253968,965,7.65873015873016,1116,8.85714285714286,1198,9.50793650793651,1106,8.77777777777778,999,7.92857142857143,941,7.46825396825397,1026,8.14285714285714,858,6.80952380952381,867,6.88095238095238
"175",2020,15,"México","Violencia familiar",884,7.072,995,7.96,998,7.984,1449,11.592,1392,11.136,1616,12.928,1594,12.752,1592,12.736,1716,13.728,1639,13.112,1524,12.192,1516,12.128
"176",2020,16,"Michoacán de Ocampo","Violencia familiar",78,0.690265486725664,73,0.646017699115044,121,1.07079646017699,113,1,100,0.884955752212389,118,1.04424778761062,108,0.955752212389381,95,0.84070796460177,105,0.929203539823009,111,0.982300884955752,89,0.787610619469027,74,0.654867256637168
"177",2020,17,"Morelos","Violencia familiar",424,12.8484848484848,459,13.9090909090909,520,15.7575757575758,320,9.6969696969697,315,9.54545454545454,381,11.5454545454545,433,13.1212121212121,467,14.1515151515152,402,12.1818181818182,420,12.7272727272727,395,11.969696969697,402,12.1818181818182
"178",2020,18,"Nayarit","Violencia familiar",60,3,97,4.85,82,4.1,49,2.45,48,2.4,68,3.4,64,3.2,74,3.7,81,4.05,93,4.65,79,3.95,69,3.45
"179",2020,19,"Nuevo León","Violencia familiar",1312,25.7254901960784,1258,24.6666666666667,1670,32.7450980392157,1195,23.4313725490196,1356,26.5882352941176,1569,30.7647058823529,1529,29.9803921568627,1709,33.5098039215686,1838,36.0392156862745,1734,34,1486,29.1372549019608,1284,25.1764705882353
"180",2020,20,"Oaxaca","Violencia familiar",499,0.873905429071804,574,1.00525394045534,650,1.13835376532399,445,0.779334500875657,463,0.810858143607706,421,0.737302977232925,527,0.922942206654991,562,0.984238178633975,595,1.04203152364273,606,1.06129597197898,567,0.992994746059545,565,0.989492119089317
"181",2020,21,"Puebla","Violencia familiar",738,3.40092165898618,795,3.66359447004608,981,4.52073732718894,766,3.52995391705069,698,3.21658986175115,758,3.49308755760369,780,3.59447004608295,738,3.40092165898618,687,3.16589861751152,753,3.47004608294931,703,3.23963133640553,728,3.35483870967742
"182",2020,22,"Querétaro","Violencia familiar",260,13.6842105263158,298,15.6842105263158,376,19.7894736842105,297,15.6315789473684,308,16.2105263157895,261,13.7368421052632,342,18,295,15.5263157894737,274,14.4210526315789,313,16.4736842105263,281,14.7894736842105,247,13
"183",2020,23,"Quintana Roo","Violencia familiar",363,33,370,33.6363636363636,518,47.0909090909091,257,23.3636363636364,297,27,402,36.5454545454545,409,37.1818181818182,415,37.7272727272727,509,46.2727272727273,353,32.0909090909091,440,40,480,43.6363636363636
"184",2020,24,"San Luis Potosí","Violencia familiar",604,10.4137931034483,639,11.0172413793103,703,12.1206896551724,586,10.1034482758621,606,10.448275862069,713,12.2931034482759,756,13.0344827586207,576,9.93103448275862,680,11.7241379310345,698,12.0344827586207,641,11.051724137931,579,9.98275862068965
"185",2020,25,"Sinaloa","Violencia familiar",341,18.9444444444444,362,20.1111111111111,371,20.6111111111111,263,14.6111111111111,409,22.7222222222222,466,25.8888888888889,445,24.7222222222222,512,28.4444444444444,494,27.4444444444444,512,28.4444444444444,466,25.8888888888889,497,27.6111111111111
"186",2020,26,"Sonora","Violencia familiar",314,4.24324324324324,371,5.01351351351351,381,5.14864864864865,174,2.35135135135135,589,7.95945945945946,460,6.21621621621622,376,5.08108108108108,492,6.64864864864865,542,7.32432432432432,589,7.95945945945946,645,8.71621621621622,517,6.98648648648649
"187",2020,27,"Tabasco","Violencia familiar",558,32.8235294117647,607,35.7058823529412,587,34.5294117647059,258,15.1764705882353,270,15.8823529411765,492,28.9411764705882,625,36.7647058823529,681,40.0588235294118,660,38.8235294117647,668,39.2941176470588,487,28.6470588235294,552,32.4705882352941
"188",2020,28,"Tamaulipas","Violencia familiar",503,11.6976744186047,539,12.5348837209302,657,15.2790697674419,412,9.58139534883721,464,10.7906976744186,605,14.0697674418605,501,11.6511627906977,592,13.7674418604651,604,14.046511627907,589,13.6976744186047,511,11.8837209302326,490,11.3953488372093
"189",2020,29,"Tlaxcala","Violencia familiar",0,0,5,0.0833333333333333,0,0,0,0,2,0.0333333333333333,0,0,0,0,1,0.0166666666666667,1,0.0166666666666667,2,0.0333333333333333,6,0.1,1,0.0166666666666667
"190",2020,30,"Veracruz de Ignacio de la Llave","Violencia familiar",613,2.86448598130841,925,4.32242990654206,942,4.4018691588785,806,3.76635514018692,759,3.54672897196262,853,3.98598130841122,924,4.31775700934579,859,4.01401869158879,1002,4.68224299065421,1023,4.7803738317757,866,4.04672897196262,814,3.80373831775701
"191",2020,31,"Yucatán","Violencia familiar",58,0.547169811320755,73,0.688679245283019,87,0.820754716981132,26,0.245283018867925,30,0.283018867924528,46,0.433962264150943,42,0.39622641509434,45,0.424528301886792,71,0.669811320754717,73,0.688679245283019,105,0.990566037735849,70,0.660377358490566
"192",2020,32,"Zacatecas","Violencia familiar",246,4.24137931034483,237,4.08620689655172,288,4.96551724137931,245,4.22413793103448,262,4.51724137931035,363,6.25862068965517,291,5.01724137931035,323,5.56896551724138,266,4.58620689655172,266,4.58620689655172,285,4.91379310344828,243,4.18965517241379
